team_id,ip,earned_runs,n,start_type,team
12,5.0,4,3,Bad Start,Blasphemous Hot Takes
12,5.0,5,2,Bad Start,Blasphemous Hot Takes
12,5.0,6+,2,Bad Start,Blasphemous Hot Takes
12,5.1,0,1,QS Potential,Blasphemous Hot Takes
12,5.1,2,4,QS Potential,Blasphemous Hot Takes
12,5.1,3,1,QS Potential,Blasphemous Hot Takes
12,5.1,4,2,Bad Start,Blasphemous Hot Takes
12,5.2,0,2,Blue Balls,Blasphemous Hot Takes
12,5.2,1,2,Blue Balls,Blasphemous Hot Takes
12,5.2,2,5,Blue Balls,Blasphemous Hot Takes
12,5.2,3,1,Blue Balls,Blasphemous Hot Takes
12,5.2,4,4,Bad Start,Blasphemous Hot Takes
12,6.0,0,10,QS,Blasphemous Hot Takes
12,6.0,1,13,QS,Blasphemous Hot Takes
12,6.0,2,11,QS,Blasphemous Hot Takes
12,6.0,3,9,QS,Blasphemous Hot Takes
12,6.0,4,4,QS Potential,Blasphemous Hot Takes
12,6.0,5,3,Bad Start,Blasphemous Hot Takes
12,6.0,6+,2,Bad Start,Blasphemous Hot Takes
12,6.1,0,2,QS,Blasphemous Hot Takes
12,6.1,1,1,QS,Blasphemous Hot Takes
12,6.1,2,2,QS,Blasphemous Hot Takes
12,6.1,3,1,QS,Blasphemous Hot Takes
12,6.2,0,2,QS,Blasphemous Hot Takes
12,6.2,1,3,QS,Blasphemous Hot Takes
12,6.2,2,2,QS,Blasphemous Hot Takes
12,6.2,3,3,QS,Blasphemous Hot Takes
12,6.2,4,1,QS Potential,Blasphemous Hot Takes
12,7.0,0,14,QS,Blasphemous Hot Takes
12,7.0,1,9,QS,Blasphemous Hot Takes
12,7.0,2,10,QS,Blasphemous Hot Takes
12,7.0,3,4,QS,Blasphemous Hot Takes
12,7.0,4,1,QS Potential,Blasphemous Hot Takes
12,7.0,5,1,Bad Start,Blasphemous Hot Takes
12,< 3,5,1,Bad Start,Blasphemous Hot Takes
12,< 3,6+,1,Bad Start,Blasphemous Hot Takes
12,> 7,0,3,QS,Blasphemous Hot Takes
12,> 7,1,2,QS,Blasphemous Hot Takes
12,> 7,2,2,QS,Blasphemous Hot Takes
12,> 7,3,2,QS,Blasphemous Hot Takes
12,CG,0,2,CG,Blasphemous Hot Takes
12,CG,1,1,CG,Blasphemous Hot Takes
13,3.0,4,1,Bad Start,Ketel Bells
13,3.0,6+,3,Bad Start,Ketel Bells
13,3.2,0,1,Bad Start,Ketel Bells
13,3.2,3,1,Bad Start,Ketel Bells
13,3.2,5,2,Bad Start,Ketel Bells
13,3.2,6+,3,Bad Start,Ketel Bells
13,4.0,2,1,Bad Start,Ketel Bells
13,4.0,3,2,Bad Start,Ketel Bells
13,4.0,4,1,Bad Start,Ketel Bells
13,4.0,5,2,Bad Start,Ketel Bells
13,4.0,6+,1,Bad Start,Ketel Bells
13,4.1,0,1,Bad Start,Ketel Bells
13,4.1,1,1,Bad Start,Ketel Bells
13,4.1,3,4,Bad Start,Ketel Bells
13,4.1,4,2,Bad Start,Ketel Bells
13,4.1,5,1,Bad Start,Ketel Bells
13,4.1,6+,2,Bad Start,Ketel Bells
13,4.2,0,1,Bad Start,Ketel Bells
13,4.2,1,2,Bad Start,Ketel Bells
13,4.2,2,1,Bad Start,Ketel Bells
13,4.2,3,2,Bad Start,Ketel Bells
13,4.2,4,3,Bad Start,Ketel Bells
13,4.2,5,2,Bad Start,Ketel Bells
13,4.2,6+,1,Bad Start,Ketel Bells
13,5.0,0,1,QS Potential,Ketel Bells
13,5.0,1,5,QS Potential,Ketel Bells
13,5.0,2,5,QS Potential,Ketel Bells
13,5.0,3,9,QS Potential,Ketel Bells
13,5.0,4,5,Bad Start,Ketel Bells
13,5.0,5,3,Bad Start,Ketel Bells
13,5.0,6+,1,Bad Start,Ketel Bells
13,5.1,0,1,QS Potential,Ketel Bells
13,5.1,1,2,QS Potential,Ketel Bells
13,5.1,2,3,QS Potential,Ketel Bells
13,5.1,3,4,QS Potential,Ketel Bells
13,5.1,4,3,Bad Start,Ketel Bells
13,5.1,5,2,Bad Start,Ketel Bells
13,5.2,0,1,Blue Balls,Ketel Bells
13,5.2,1,2,Blue Balls,Ketel Bells
13,5.2,3,3,Blue Balls,Ketel Bells
13,5.2,5,1,Bad Start,Ketel Bells
13,6.0,0,11,QS,Ketel Bells
13,6.0,1,8,QS,Ketel Bells
13,6.0,2,5,QS,Ketel Bells
13,6.0,3,2,QS,Ketel Bells
13,6.0,4,2,QS Potential,Ketel Bells
13,6.0,5,1,Bad Start,Ketel Bells
13,6.1,0,1,QS,Ketel Bells
13,6.1,1,1,QS,Ketel Bells
13,6.1,2,3,QS,Ketel Bells
13,6.2,1,3,QS,Ketel Bells
13,6.2,4,1,QS Potential,Ketel Bells
13,7.0,0,8,QS,Ketel Bells
13,7.0,1,3,QS,Ketel Bells
13,7.0,2,6,QS,Ketel Bells
13,7.0,3,5,QS,Ketel Bells
13,7.0,5,1,Bad Start,Ketel Bells
13,< 3,0,2,Bad Start,Ketel Bells
13,< 3,4,1,Bad Start,Ketel Bells
13,< 3,6+,3,Bad Start,Ketel Bells
13,> 7,0,2,QS,Ketel Bells
13,> 7,1,4,QS,Ketel Bells
13,CG,0,3,CG,Ketel Bells
14,3.0,1,1,Bad Start,Elly De La Snooze
14,3.0,6+,2,Bad Start,Elly De La Snooze
14,3.2,3,1,Bad Start,Elly De La Snooze
14,3.2,5,1,Bad Start,Elly De La Snooze
14,3.2,6+,1,Bad Start,Elly De La Snooze
14,4.0,2,3,Bad Start,Elly De La Snooze
14,4.0,3,2,Bad Start,Elly De La Snooze
14,4.0,4,2,Bad Start,Elly De La Snooze
14,4.0,5,1,Bad Start,Elly De La Snooze
14,4.0,6+,4,Bad Start,Elly De La Snooze
14,4.1,1,2,Bad Start,Elly De La Snooze
14,4.1,4,4,Bad Start,Elly De La Snooze
14,4.1,6+,2,Bad Start,Elly De La Snooze
14,4.2,0,1,Bad Start,Elly De La Snooze
14,4.2,1,1,Bad Start,Elly De La Snooze
14,4.2,2,2,Bad Start,Elly De La Snooze
14,4.2,4,1,Bad Start,Elly De La Snooze
14,4.2,6+,1,Bad Start,Elly De La Snooze
14,5.0,0,3,QS Potential,Elly De La Snooze
14,5.0,1,6,QS Potential,Elly De La Snooze
14,5.0,2,7,QS Potential,Elly De La Snooze
14,5.0,3,5,QS Potential,Elly De La Snooze
14,5.0,4,6,Bad Start,Elly De La Snooze
14,5.0,5,2,Bad Start,Elly De La Snooze
14,5.0,6+,5,Bad Start,Elly De La Snooze
14,5.1,0,1,QS Potential,Elly De La Snooze
14,5.1,1,1,QS Potential,Elly De La Snooze
14,5.1,2,3,QS Potential,Elly De La Snooze
14,5.1,3,4,QS Potential,Elly De La Snooze
14,5.1,4,1,Bad Start,Elly De La Snooze
14,5.1,6+,1,Bad Start,Elly De La Snooze
14,5.2,0,2,Blue Balls,Elly De La Snooze
14,5.2,1,2,Blue Balls,Elly De La Snooze
14,5.2,2,7,Blue Balls,Elly De La Snooze
14,5.2,3,2,Blue Balls,Elly De La Snooze
14,5.2,4,2,Bad Start,Elly De La Snooze
14,5.2,6+,1,Bad Start,Elly De La Snooze
14,6.0,0,10,QS,Elly De La Snooze
14,6.0,1,11,QS,Elly De La Snooze
14,6.0,2,10,QS,Elly De La Snooze
14,6.0,3,6,QS,Elly De La Snooze
14,6.0,4,3,QS Potential,Elly De La Snooze
14,6.1,0,2,QS,Elly De La Snooze
14,6.1,1,1,QS,Elly De La Snooze
14,6.1,2,1,QS,Elly De La Snooze
14,6.1,3,2,QS,Elly De La Snooze
14,6.1,6+,1,Bad Start,Elly De La Snooze
14,6.2,0,2,QS,Elly De La Snooze
14,6.2,1,1,QS,Elly De La Snooze
14,6.2,4,1,QS Potential,Elly De La Snooze
14,7.0,0,6,QS,Elly De La Snooze
14,7.0,1,6,QS,Elly De La Snooze
14,7.0,2,6,QS,Elly De La Snooze
14,7.0,3,2,QS,Elly De La Snooze
14,< 3,0,1,Bad Start,Elly De La Snooze
14,< 3,5,1,Bad Start,Elly De La Snooze
14,> 7,2,1,QS,Elly De La Snooze
14,CG,0,1,CG,Elly De La Snooze
14,CG,3,1,CG,Elly De La Snooze
